developer;developer_id
Chainsaw Games;15013
"??;??";15014
Michael Amzovski;15015
D4 Laboratory;15016
Meggic;15017
Netdragon Websoft Inc;15018
Aaron Angert;15019
Konekroyd;15020
SteinBock Games;15021
"G+???;???";15022
OKSoft;15023
Valkyrie;15024
Date/Time;15025
Chota Games Studio;15026
Super Bit Machine;15027
ESTS SYSTEMS;15028
theBroodProductions;15029
Precatio;15030
"SouzaiSoftSugar;???????Sugar";15031
Shadow Factory;15032
Never Knows Best???;15033
Sylvestrina;15034
Art of The Rush;15035
Black Void Media;15036
RoySlam;15037
"3RISE;???";15038
"Gamma-Lambda Games;Wingjoy Games";15039
Team Lambda;15040
CCYY;15041
"Teamomega;Teamomega";15042
Freaky Creations;15043
Brian Fitzgerald;15044
DigitalArtefact;15045
Pickle Drugs;15046
Moon and Sea Studios;15047
melessthanthree;15048
Red Cattus;15049
Mythical Alterno;15050
Matthew Hare;15051
Dohi Sweden AB;15052
Auraro;15053
Smartmove;15054
"EYEJAM STUDIOS;Damien Sueur";15055
Totem Entertainment;15056
Climax Studios Ltd.;15057
Arbitrary Metric;15058
Pulse Studio LLC;15059
WoolyLittleGuys;15060
moon soul;15061
Vulcan;15062
Thomas Diehl;15063
Action Portal;15064
TechnoBrake;15065
Chaos Theory Studios;15066
EviceGames;15067
Phodex Games;15068
Petushock Production;15069
Jhonatas da Silva Farias;15070
Gold5Games;15071
Indie Glue;15072
Sunfall games;15073
BlackRat;15074
Bannerman Games;15075
"Aubrey Isaacman;Jared Pettitt;Andrew Gwinner;Caleb Valdez;Evie Chang;Gangjun (Jun) Ha;Gio Benedetti;Liam Dugard;Maxwell Taylor;Nathaniel Kevin Suriawijaya;Noriaki Nakano;Raymond Reedy";15076
MagicK;15077
dosinis;15078
"Charlie Behan;Raddy Peid";15079
Studio Cypix;15080
NCTkl;15081
Pavel Black;15082
stardust.ch;15083
NAPE GAMES;15084
Unlit Interactive;15085
Dreamflake;15086
Wafflesoft;15087
Sadetta;15088
Garmory;15089
"D'Avekki Studios Ltd;Wales Interactive";15090
DreamWorldGames;15091
"Diedemor Studio;Anatoly Efremov";15092
Christian Boman;15093
Zero Imagination Productions;15094
"Ian;Megan;Maxen";15095
Nerd Herd Games;15096
Por si las moscas;15097
FENGYAPING;15098
Gamalocus Studios;15099
F.G.I.;15100
Heavenward Games;15101
HyacinthHeart;15102
Owen Bell;15103
Girls Dance studio;15104
Hands!;15105
BuzzTwin;15106
Umbress Games;15107
Intergalactic Education LLC;15108
?;15109
Sam Enright;15110
Foxie Ventures;15111
Old Skull Games;15112
Purple Kingdom Games;15113
Chukobyte;15114
Megaslow Studio;15115
"???;Fantasia Studio";15116
Monster Tree;15117
Star Tactics Team;15118
kjkjkAIStudio;15119
Earthbound Games Ltd.;15120
cbinfosystems;15121
Speedrobo Games;15122
Broxilia LTD;15123
WIDStudio;15124
Jammin' Rabbit;15125
OCTET;15126
StellarXiela;15127
PalveGames;15128
Lazarus Software;15129
Göksan Güner;15130
Evan Hecht;15131
"Joon Chang;Simon Kaley";15132
Sean Baker;15133
ThiefCat;15134
ImageCode;15135
"Henry Dang;Leander Jeyasing;Ethan Johnson;Kevin Cheng";15136
Void Calls;15137
no_rest;15138
ZekGame;15139
Mia Blais-Côté;15140
"LucasGame;KVRA";15141
Matt Workman;15142
RevolutionGT;15143
"Sean J. Miller;Brenda J. Miller;Connor H. Miller";15144
Davide Riccitiello;15145
Switchpilot;15146
"Kenny Creanor;Extra Mile Studios";15147
Booming Games;15148
Zirbry Studio;15149
Monster Games;15150
MAMMOTH;15151
Gloves of Bobby;15152
"VALOFE;NEXON";15153
Overture;15154
FunLimit;15155
GoodJob;15156
Daniel McCreary;15157
wind;15158
NS;15159
Busking Software;15160
LEAP Game Studios;15161
CreptsyStudio;15162
Harmorise;15163
Soft Loft Studios;15164
Hard Rock Studios;15165
Sean Mombourquette;15166
Breadmeat;15167
Firebelley;15168
In Vitro Games;15169
Yongjustyong;15170
PAIN Games;15171
Cydonian Games;15172
KillGame;15173
Donteco;15174
Team Navigator;15175
Dmitry Azarov;15176
Simple Racing;15177
"Bondo Games;Blake Gillman";15178
Former Sun;15179
Cloudmoon Studios;15180
90Games;15181
HANGZHOU ELECTRONIC SOUL NETWORK TECHNOLOGY CO., LTD;15182
Curtel Games;15183
YELTYSH;15184
"Prospect Games;Tri-Heart Interactive";15185
Azimuthstar;15186
Convict Games;15187
Two Bits Kid;15188
Elite Games;15189
Lohsoft;15190
Simon Kaley;15191
NaA Studios;15192
Lachlan Woods;15193
Repixel8;15194
Global defense company;15195
"Sticky Rice Games;Zoo Corporation";15196
Evil Burgers;15197
ALU Interactive;15198
liuguowang;15199
WeRVR Studio;15200
Wathitdew Record;15201
Flying Mantis Games;15202
??????;15203
Gamebringer;15204
???;15205
Hernan Caro Vilaburges;15206
SmartOliveGames;15207
DuckbearLab;15208
Lazy Gnomes;15209
PuzzleSpace;15210
Televisor;15211
Gamedust Sp. z o.o.;15212
GoldenCrest Games;15213
Labrodex Inc;15214
Pixel Draw;15215
??;15216
ON Reality lab.;15217
Rat Wrath Studios;15218
"Reuben Lewis;Elan Bustos";15219
????;15220
Silence Game;15221
Nice Shoes;15222
Perchang;15223
Cerdeira Guillaume;15224
Fiction Factory Games;15225
Saberphrog;15226
FAL Works;15227
ByteErrsLots Games;15228
Shaftesbury Darken Digital Inc.;15229
Nicey Game;15230
Bunny;15231
"Kit Gardner;Sam Robinson;Holly Gardner;Jason Runkel;Tommy Yoder;Josh Perusse";15232
Josh Moody;15233
terakorp;15234
"Wicked Alley;LUXI";15235
Creartstudio;15236
"JFI GAMES;JERA";15237
GGaming;15238
Rice and Pixel Ltd;15239
Kz Software;15240
Digital Dog Games;15241
Oscar K;15242
RaafOritme;15243
Racing Thought Studios;15244
Fratboy Entertainment;15245
Russian Pirates;15246
Whalesoft Entertainment;15247
IO Games;15248
Dominik Michalke;15249
QUIKIN Games;15250
PixelKiln;15251
PrinceXI;15252
Great Helm;15253
Jack The Creative;15254
TigerQiuQiu;15255
SignSine;15256
Team.WM;15257
Seaborgium Entertainment;15258
Framefield GmbH;15259
Alex Zelenskyi;15260
"Mighty Papaya;ESAT";15261
Nidal alshawwaf;15262
"Alexander Guo;Emile Savard";15263
Platonic Game Studio;15264
"Sander Juss;Liisa Lvova";15265
utStudio;15266
JasmineSummer Project;15267
HouseLife;15268
Mimic;15269
Kuzcopia;15270
Blue Palm Studio;15271
ANAGRAM;15272
Lockvia Studios;15273
Aikesi;15274
Drymir;15275
SRV-game;15276
Bill Ricardi;15277
Wanana Games;15278
Zever Games;15279
Andrew Chuprina;15280
James C Gray;15281
Dystopia Interactive;15282
???;15283
Dustin Chalker;15284
vidiludi games and entertainment;15285
NUMENA GmbH;15286
Fat Agent;15287
Roxra;15288
"Sports Director Ltd;Alternative Software Ltd";15289
Great Lake Games;15290
"ESAT;Atomic Piñata";15291
"Eren Aydin;Serhat Yucekaya";15292
Hellmade Games;15293
Vanl;15294
Rob Jinman;15295
SpinVR;15296
Naughty Children at Play;15297
Team Reset;15298
Rati Wattanakornprasit;15299
"NEKOPURU;????";15300
C.A.Withey;15301
Mike Daas;15302
HitPoint Studios Inc.;15303
SpeedFrame;15304
Kotsurenko Vitaliy;15305
SLASH;15306
Emakestudio;15307
Tim Veletta;15308
1MP;15309
Sourabh P Hamigi;15310
Sensitivity Elf;15311
MangaGamer;15312
Green Pepperoni Software LLC;15313
Tendogames;15314
"Aksys Games;TOYBOX lnc.;Picola Inc.";15315
Session Seven Team;15316
"Petroallah;Fon Danyrotsky";15317
Toxic Sasquatch Games;15318
Whitway Studios;15319
Dynamic zero;15320
Zarbuz;15321
Renan Miguelote Vianna;15322
Hunter Jonakin;15323
icefill;15324
Wild Kid Games;15325
ilxappp;15326
Gronzragüer Games;15327
Tempo Wizard;15328
SunkenFish;15329
Innolabs;15330
Tilted Reality;15331
Root121 Games;15332
BEKoshi;15333
Paper House;15334
WarWolfWorks;15335
Rocketeer Games Studio LLC;15336
ECool Game;15337
Bubble Studios;15338
sheissun;15339
"Afeel inc;Magic Cube";15340
Monarchy Media, LLC;15341
JMC Games;15342
FourthPixel;15343
npckc;15344
"CHARON;Kaoru Nekofuji";15345
Andwhy;15346
SoloProduction;15347
Jeshawn Chrite;15348
Clockwork Origins;15349
"Dave Myers;WubsGames";15350
Grevicor;15351
Studio Egg Roll;15352
KOEX studio;15353
ultale game production;15354
OurLastSpring;15355
Nicholas Pellegrino;15356
Peter Manfreda;15357
Sinkhole Studio;15358
"Team GR;Incandescent Workshop LLC";15359
Chemical Bolt;15360
"Stirfire Studios;The Fear Corp";15361
Henrico;15362
UniSoft Games;15363
ElMaHeGames;15364
ENC Games;15365
Rockbyte;15366
Brahn Games;15367
Dmitriy Mamaev;15368
Nord GS;15369
Ahndong Studio;15370
4188;15371
NikuTreat;15372
Osgoode Media;15373
battle fire studio;15374
Blaster;15375
LydGameStudio;15376
POCKET PAIR, Inc.;15377
XiaogengXu;15378
Hyper Combo Studio;15379
"Charlie Behan;Ciaran Mooney";15380
Alex Ilitchev;15381
ProjectKlowd Game Studios;15382
RiftBreak Software;15383
"Hubiao;Hubiao";15384
SimpleLogic;15385
Team Grappling Hook;15386
Daltair;15387
HYTEK94;15388
Tower Games;15389
BigBro Games;15390
Spinix Games;15391
Norrman Brothers;15392
JiangHu Studio;15393
Two Too Many;15394
WarMachine;15395
Gorilla Tactics;15396
Nanjing AQUATRAX;15397
Good Game Studio Co., Ltd.;15398
Cold Pressed Games;15399
Nuclear Box;15400
Electro gryphon gamelab;15401
RYM GAMES;15402
Dead Peach;15403
Kynoa SA;15404
Prime Studios;15405
Daniel Jeanneau;15406
80Arcade;15407
Artur Petrov;15408
Luiz Felipe Da Silva Marian;15409
"Lub Blub;International Headquarters";15410
Fun Games For Free;15411
Mercator;15412
Trilum Studios;15413
Chronic Vagrant;15414
Randell Lynch;15415
Intaglyph;15416
Motivation Game Studio;15417
Paul Sobkowiak;15418
Common Visual Entertainment;15419
Winterflood;15420
StelloHexis;15421
Michael Crabbs;15422
Blast Radius Game Studios;15423
AK Sommerville;15424
?????;15425
Afterburn;15426
Not-So Classic Games;15427
16air;15428
CG Creations;15429
Takahito Ito, Cesar Hidalgo, et al.;15430
Melancholic Nights Studio;15431
CaveBoy36;15432
Sandspire Interactive;15433
Pixel Whale;15434
"WaxSkink;TooManyBugs";15435
LinkUp Games;15436
Lucid Silence Games;15437
Take Top;15438
Fantasy Li;15439
Not a Number;15440
Rizme;15441
Luke Sanderson;15442
Michael Seaholm;15443
Space Banana Studio;15444
Chen Jin;15445
2ndRevelation;15446
AKV7;15447
Indiegma;15448
Immersive VR Education PLC;15449
NeoBird;15450
Erow.Dev;15451
The Strike Team;15452
Autumn VR;15453
VRtical Interactive;15454
"Malika K. LLC;Zombie's Delight Studio";15455
felipejoys;15456
Cabbit;15457
polytanQ;15458
Lucid Dreaming;15459
Operation Games;15460
Hakagame;15461
Henez;15462
?????;15463
Toshihiko Kikuchi;15464
Deniz Kayacan;15465
Play2Speak;15466
Zatun;15467
Sensorama;15468
"MadBox;BloodPixel";15469
ShenTzu;15470
KX  Games;15471
???;15472
(STCG) Smoker The Car Game;15473
Cardinal Game Studio;15474
NeXToNe;15475
Mogila Games;15476
Opendream;15477
Different Game Studio;15478
StEaMPuNk GaMeS;15479
"Swift Limit Games;Miguel O. Mercado;Jason Lin;Boyang Zhou;Xiaoyu Yang;Zihang Zhang;Martha Magsombol;Jairus Cambe;Alan “AG” Gordon;Matthew Eis";15480
byolivierb;15481
"Pirotexnik;TeeRax";15482
Mr.Purple;15483
Elijah Goering;15484
Faritengames;15485
Sander Bos;15486
Peter Simmons;15487
PsychicParrot;15488
"Tozai Games, Inc.;ESQUADRA,inc.";15489
BOOMZAP;15490
SmallSqurriel;15491
"Jaesung Kim;Jongseop Lee;Hyunggu Han";15492
One Click Man;15493
MadeWave Studios;15494
Thetis Games;15495
Mika Mobile, Inc.;15496
Scran;15497
Zouking;15498
Be hate Free.org;15499
"Kodansha;Kodansha VR Lab;Lantis";15500
BSS company;15501
MyDearest Inc.;15502
Sunny Show;15503
AVB VR Games;15504
Fabio Adamo;15505
Animal Mouth;15506
Random Bird;15507
Farrago Fiction;15508
Garnudo Games;15509
MCON;15510
diamond productions;15511
Area 120;15512
Deeplink Studios;15513
Nincent;15514
Blacksmith Studios;15515
Hidoi Games;15516
China Sky Carving Game;15517
Fugalengram;15518
Hot Zombies Games;15519
Tesseract Software;15520
Hashed Egg;15521
"Soma Games;Clopas LLC";15522
CreaTeam;15523
Jonah Gasson;15524
Sifermi;15525
Pixel Cattle Games;15526
"?????;????????????";15527
Chensey Game;15528
Jeon;15529
MWN TECH.,LTD;15530
Oliveshark;15531
Mad Devices;15532
PixelCat;15533
Onix Fox;15534
soul ink;15535
Alex Meng;15536
Pig's Indie Games;15537
Operation Codename;15538
AR Gaming;15539
AQUASTYLE;15540
ZBO interactive technology;15541
Jump Start Games;15542
Jakob Vidal;15543
Rockets and Cats;15544
Pixelfoot Games;15545
?????;15546
Atansoft;15547
Yarrrg Studios;15548
Hunters Game Dev;15549
sgct;15550
"Metal Fox;PashaPencil";15551
Frostnoble;15552
Red Mouse Games;15553
Cheezy Freak;15554
HAN XU;15555
Nitroglycerin Ltd.;15556
SPARK Games;15557
Matthias Patscheider, Samantha Povolny, Bianca Zankl;15558
Ladybug Games;15559
JMV;15560
Imex Media Inc;15561
Andy Sharpe;15562
Shardcien;15563
"Online Vision;Danikala;Divertic";15564
"Badru;Michael Bell;Pol Clarissou;Zoe Vartanian;Galen Drew";15565
Notte Studio Games;15566
Vorge Studio;15567
Fun Guy Apps;15568
Gersh Games LLC;15569
Laser Ranch, Inc.;15570
Dilemmastudio-????;15571
Koyannis Games;15572
BLAV;15573
GraphicDNA;15574
Eroticon VR;15575
Alterindie LLC;15576
Esoterics;15577
Kel;15578
Kekitopu;15579
"WorteX;Night AM";15580
Red Fox Game Studios;15581
Joseph Griggs;15582
Blet Studio!;15583
RenZhai(??);15584
Blacksmith;15585
Collision Studios;15586
Phoenix Game Studio;15587
Usa Com;15588
Drageus Games S.A.;15589
????????????;15590
MioMax;15591
Think Arcade;15592
Team Entropy;15593
Frog Paw Studios;15594
Triseum;15595
Tomimar;15596
Eddie O'Hagan (Katianie);15597
GonzoVR;15598
EmpromGame;15599
Maestro Cinetik;15600
QingHun;15601
NAISU;15602
"Scott Adelman Apps Inc;LunaBeat";15603
Ape Apps;15604
Victor Koroteev;15605
Brrrainz Incorporated;15606
Centicerise Productions;15607
Checkmaty;15608
Falling Ninja Productions;15609
QOVAQ;15610
"Volrest;Meine Liebe:3";15611
BinaryBox Studios;15612
Laurens van Roomen;15613
Ahavah Studio;15614
Black Hand Studio;15615
PlayMobileFree;15616
Dead Genre Studios;15617
Petrolhead software;15618
Missing Digit;15619
Chair Game Studio;15620
???;15621
Benarom Games;15622
NX Games;15623
NicSig23;15624
hongjigame.com;15625
Flaming Bat Studios;15626
Cory Long;15627
Interdimensional Designs;15628
Lowixsama;15629
OTUSUN LAND;15630
Animvs Game Studio;15631
KZG;15632
"IK;hede";15633
Han Jaehee;15634
TonAme;15635
Kombinat;15636
"Sacred Star Team;MirageV";15637
Mark Hill;15638
AlchemyBlue;15639
Ninba;15640
Orihaus;15641
SAARSE;15642
Brouillard;15643
Enki;15644
Fatal Error Games;15645
Dante Knoxx;15646
Obumo Games;15647
Joyful Software Games;15648
"Erik Sillén;Fredrik Carlsson;Philip Bretschneider";15649
?????;15650
NoName Developments;15651
HronosGame;15652
Puzzle Game;15653
Ammon Beardmore;15654
CUBE 332;15655
Etqan Company;15656
Apache;15657
Zeuta Caffe;15658
Dobest Studio;15659
Notor Games Studio;15660
Celianna;15661
BrainStorming Team;15662
Akaba Studio;15663
Fargamer Studios;15664
Blind Squirrel Games;15665
Pal Diaray;15666
T3Entertainment;15667
Xenofusion Studios;15668
TrailAscender;15669
"Ubisoft Montreal;Ubisoft Kiev;Ubisoft Shanghai";15670
"SimFabric;Clive Townsend";15671
Evan Veinotte;15672
Downsideup Games, Inc.;15673
MoonShine Games;15674
Storming Tech;15675
Veathen Games;15676
Forsend;15677
Simurg Games;15678
AppChu Indie Games;15679
MorbidWare;15680
Ralph Schaedler;15681
Studio Bidon Games;15682
Toyman;15683
Bks;15684
Cyberdei;15685
"FossettGaming;Breeze Interactive";15686
Svyatoslav Pilipenko;15687
NikFamilyGames;15688
Re????;15689
Accident Games Studio;15690
Lan Yu;15691
Station 437;15692
Melancholia Studio;15693
Cyber Chroma;15694
????;15695
The DF Team;15696
Gosuworks;15697
SUPER WAVE Studio;15698
Solidware Studios;15699
EnterUserNamePlease;15700
Phoenixxx Games;15701
Little Cute Circle;15702
Pathfinder Games;15703
Falco Games;15704
"Lucas Alexander Visual Arts;Nicolai Clemmensen;Gabriele Cirulli";15705
Contra Concept;15706
Execution Unit Ltd;15707
"KG Game Studuo;hede";15708
Good Free Games To Play;15709
Saltclock Studio;15710
Bleeding Edge Studio;15711
Big Hat Games;15712
James Earl Cox III;15713
BoneCracker Games;15714
CYCLOPS;15715
3D FACTORY;15716
Nicolas Bing;15717
MECHREVO VR;15718
Funny Angle Games;15719
The Work Club;15720
Populus;15721
LT;15722
"Mobo Studio;Acram Digital";15723
Flint Games;15724
GameSamba;15725
GameHollywood;15726
Ánimas Games;15727
Han Zhiyu;15728
Dave Beck;15729
Button Punch Games LLC;15730
Jadefire Gaming;15731
John Segerstedt;15732
GameTrek;15733
PlatformaVR;15734
Purple Studios;15735
Skeleton Business;15736
Divinit Entertainment;15737
OTBS;15738
Zoka Bros.;15739
"Spencer Pilarski;Snippy Nguyen;Jonah Gaynor;Sam Grant";15740
bluehexagons;15741
Jeffrey Marsh;15742
Seemingly Pointless;15743
Malicious Games;15744
Geuluteogi;15745
????????????;15746
sheepChat Team;15747
MediaPod;15748
ODIAK Games;15749
TheFitzyGames;15750
"Egor Magurin;Shilov";15751
Kathlyn Games;15752
Galope;15753
Innersloth;15754
Samuel Sales Gomes;15755
Super Retro Duck;15756
NOHAM Games;15757
gbelo Games;15758
Roamers.studio;15759
Green Moon Games;15760
Team Cats & Bears;15761
Tall Guy Productions;15762
"Lucky Games;S'Games";15763
"ESAT;Crazy Unicorn";15764
"ESAT;Rocket Banana";15765
Koala Squad;15766
Quality Games;15767
Auld Games;15768
Mature Games;15769
Greennine Games;15770
Original Gam;15771
Mario Almaguer;15772
SANBAE;15773
TeamNPC;15774
Anime Games;15775
NBOYS;15776
EtherGaming;15777
"Secret Base;Ratloop Asia";15778
Loria;15779
RPGGAME;15780
DRproject;15781
"Volkan Dagdelen;Fatih Turan";15782
Mafu Games;15783
Edym Pixels;15784
Akamurasaki Games;15785
Logan Acree;15786
Charles Debczak;15787
Your Friends Upstairs;15788
Tired Dad Games;15789
Tehawar;15790
Class of 2017-2018;15791
Kaminariya;15792
Kit Martin;15793
Sea Creature Sandwich;15794
"Spectrum Nox Media;Team Wizard Prison";15795
Null Pointer Studio;15796
LeonWaan Games;15797
Yuna Studio;15798
???;15799
???;15800
Phantom8 Studio;15801
callenshaw indiegames;15802
Renan Sylvestre;15803
Lemon Curd Games;15804
WANZUNGDEV;15805
Mad Gnolas;15806
TimeMachine;15807
Christopher Pollard;15808
Immersive Time Machine Inc.;15809
LAS Team;15810
Freedintale Studio;15811
Triple Topping;15812
Sandbank Studios Ltd;15813
Ignat Cherkashin;15814
"Sounding Stone / ???;Meijin Zhu / ?????";15815
Homebrew Cult;15816
DVL GAMES;15817
"Khramov Serhii;Pohrebnyi Dmytro";15818
??????;15819
Ravengrounds LIMITED;15820
"JustWall Games;Albatross Wirehead";15821
??;15822
Anarchy Softworks LLC;15823
Ravanok;15824
Makeshift Monocle;15825
Robson Paiva;15826
BURRIK;15827
Processor Game Studio;15828
Atarei;15829
Marco Braun;15830
Jason Kaldenbach;15831
Domoskanov Evgeny;15832
SnowEagle Entertainment;15833
Sundew Studios;15834
Great Potion Games;15835
Graf von Wenzel;15836
No Strike;15837
Sonic-Alpha;15838
JEPR DEV;15839
Hunter Games;15840
"????;DimSumOneStudio";15841
voodoosoft;15842
Omey Salvi;15843
Max Whale;15844
DaFluffyPotato;15845
Volcanoid;15846
"Edvardas Šneideris;Gabriel? Ušeckait?;Lukas Litinskas";15847
"Tero Lunkka;Gangsta Studios;BlackThug";15848
Campus ADN 2017-2018;15849
PolyGryph Studios;15850
_trackC Studios;15851
Bony Yousuf;15852
I-Inferno;15853
Dungeonation;15854
Denizen Seven;15855
SimppleGames;15856
Quiet Storm;15857
WVV-Games.com;15858
OGUREC APPS;15859
"Jaydon Schumacker;Jonathan Clay;Andres Garcia;Anthony Acosta";15860
bongjicat;15861
LoopGame;15862
Yurae;15863
JPEG OF PAIN GAMES;15864
Icy North Games;15865
Black Deck Crew;15866
Erik Andronico;15867
"Muttley1968;Mihoci10;BulletBarry";15868
Hollowhead, Inc.;15869
Outrage Games;15870
Alex Serpentini;15871
"TML-Studios;PEDEPE";15872
MAENTRUS DIGITAL LAB PT;15873
CHOU CHENG LU;15874
????;15875
liugao;15876
Ascension Dream;15877
GeneGames;15878
AllMySkyStudio;15879
boxedworks;15880
BYU Animation -  Class of 2018;15881
Fullbrik Games;15882
Ottropi Games;15883
????????????;15884
Caffeine;15885
Normal Wholesome Games;15886
Curveball Games;15887
DID Games;15888
WobblyTrout;15889
Guido Out;15890
Dmitry Morozov;15891
Tonye Amienyo;15892
VD-dev;15893
LemoNeko Software;15894
Polinc Games;15895
Aaron DeVries;15896
Composition Game Studio;15897
FinalBit;15898
FIRST_UKRAINIAN;15899
"M.R.S.;? studio";15900
GSQ Games;15901
"oops11;YOGAMEN";15902
Eric L.;15903
S'Games;15904
StarCruiser Studio S.L.;15905
"Silvio Mölter;Marcel Mölter";15906
Dandy Dino Studio;15907
Rob Engel;15908
Milpitians;15909
Pixel Forge Games;15910
Tribetoy;15911
IceTorch Interactive;15912
Mubarak AlKhuzaee;15913
Flowen Productions LLC;15914
Great Chief Studio;15915
Ripknot System;15916
Ian C Pook;15917
SinorCreate;15918
Cole and Jordan Studios;15919
"NOINDEX GAMES;Maksim Streicher";15920
Games By Cane;15921
DCELL GAME STUDIO;15922
??? Personal Studio;15923
Dance studio mix;15924
TeamKRAMA;15925
Julian Stables;15926
Evil Chicken;15927
OfficialCH;15928
Aerolito;15929
Tormentor;15930
C Prompt Games;15931
Wolfalone Studio;15932
Fluffy Menace;15933
Evistoria Games;15934
MayoNinja Games;15935
"Osarion;Mountaineer";15936
"CakeNeq Games;Dinobyte Softworks";15937
